3.8144,1498.2
0,1481.8
0,1530.2
1.7732,1499.1
2.1881,1477.4
0,1518.4
4.5499,1525.3
0,1471.2
0,1444.5
3.5491,1483.7
4.6577,1454.3
269.93,1398.7
223.02,1439.9
240.33,1415.8
314.1,1459.6
311.02,1476.4
369.72,1520.2
346.06,1503.2
318.83,1512.4
255.51,1474.2
272.3,1473.2
276.78,1493.9
251.4,1473.3
300.01,1475.3
171.2,1498.9
196.02,1480
191.05,1450.3
206.88,1412.6
245.42,1413.6
150.7,1444.5
154.86,1468.4
190.46,1445.8
183.54,1455.8
223.82,1368.7
218.13,1534.9
229.83,1437.6
209.15,1417.7
223.88,1438.1
235.12,1427.3
259.88,1427.4
270.42,1415.7
223.66,1411
124.31,1437.8
121.36,1436.4
114.07,1470.6
119.7,1484.7
145.78,1474.8
106.76,1569.6
159.06,1453.6
115.86,1544
174.52,1480.2
175.76,1513.1
191.34,1475.9
162.74,1454.7
174.47,1442.1
177.9,1379.7
178.15,1359.7
297.71,1397.3
174.38,1285
196.31,1418.7
239.9,1515.6
143.78,1425.4
191.06,1478.7
180.4,1475.3
153.16,1519.1
197.18,1484.3
188.43,1523.7
207.31,1376.2
195.98,1352.6
164.36,1497.4
163.61,1465.7
195.7,1500.4
182.48,1468.3
176.99,1451.3
161.39,1472.8
244.4,1459.1
330.86,1494.4
364.59,1430
335.68,1444.6
315.69,1439.4
328.09,1444.6
297.28,1318.1
312.97,1313.2
363.03,1432.5
380.62,1373.4
359.41,1386.7
322.4,1403.8
370.25,1384.9
375.51,1401.9
337.86,1431.7
341.51,1382.1
245.62,1551.9
263.29,1621.3
272,1581.7
275.92,1559.8
554.13,1447.8
548.33,1539.8
484.6,1475.7
495.14,1477.4
446.01,1398.6
487.74,1417.1
498.36,1386.4
496.58,1395.5
483.6,1353.4
500.16,1391.8
504.4,1397.1
430.52,1429.1
464.8,1421.4
458.58,1441.3
495.34,1459
471.19,1416.7
464.12,1488.5
434.21,1442
550.85,1351.1
462.93,1462.1
498.43,1436.4
490.13,1428.9
542.37,1419.5
584.5,1369.2
637.6,1470.3
632.86,1449.3
578.51,1433.2
565.13,1432.9
534.47,1414.2
513.07,1367.4
517.3,1373.5
486.79,1374.5
473.74,1381.7
1024.5,1448.6
1031.7,1510.7
1012.4,1524.5
983.91,1537.9
1011,1580.2
991.72,1513
988.75,1327.5
1027.3,1362.9
1109.3,1531.7
1112.7,1726.2
1090,1669.7
1102,1699.2
1117.9,1695.1
1104.4,1727.6
1101.7,1724.4
1107.7,1703.9
1080.2,1669.1
1090.6,1597.1
1137.5,1645.7
1074.8,1677.6
1083,1668.1
1074.9,1685.2
1017.9,1686.7
1041.5,1664.3
1064.3,1692.2
1019.5,1657.6
1010.8,1662.3
1019.9,1623.7
1055.6,1654.9
1038.5,1664.7
1082.3,1750.1
1125.2,1597.4
1103.8,1663.7
1121.9,1563
1119,1530.2
1098.3,1542.7
1131.6,1545.6
1335.1,1412.6
1405.2,1420
1331,1418.3
1335.6,1468.1
1365.1,1457.1
1353,1441
1311.9,1408.5
1221.1,1470.9
1195.2,1501.2
1216.7,1487.9
1232.9,1546.1
1216.6,1459.3
1221,1433.1
1222.9,1463.7
1209.1,1430.6
1202.8,1481.6
1233,1457.6
1225.5,1423.8
1253.2,1434
1221.9,1412.9
1251.5,1446.7
1191.8,1445.5
1250.4,1357.9
1230.7,1369.5
1264.3,1363.7
1222.8,1373.5
1276.3,1342.5
1284.5,1399.5
1212.4,1393.8
1247.4,1381.8
1397.5,1430.6
1353.1,1442.3
1353.6,1433.5
1357.1,1430.5
1358.8,1450.3
1128.9,1445.6
1019.8,1474.3
1045.1,1438
1138.3,1506.1
1120.4,1502.5
1102.8,1461.6
1134.9,1617.2
1132.5,1568.3
1169.4,1557.6
1121.8,1631.5
1132.7,1568.1
1140,1605.8
1160.4,1575.6
1148.5,1555.1
1157.3,1567.5
1168,1487.8
1104.6,1382.6
1104.2,1395.8
1269.6,1399.8
1236.2,1358.4
1271.6,1350.6
1165.9,1506.2
1175.7,1497.7
1180.3,1488.4
1188.2,1514.6
1138.9,1397.9
1163.4,1456.9
1053.5,1279.3
1179.3,1312.4
1159.9,1257.6
1185.2,1354.1
1185.8,1381.9
1174.1,1393.9
1175.3,1399.3
1156,1302.6
1069.5,1489.9
1099.7,1457.8
1353.6,1659.1
1195.7,1638.6
1138.9,1709
1085.5,1625.4
1142.8,1638.5
1068.4,1503.2
988.02,1476
983.92,1430.5
973,1444.6
952.83,1379.5
1011,1432.3
1012.5,1488.1
1021.2,1393.8
992.68,1430
1020.2,1388.9
1077.9,1421.2
1083.6,1468.2
1001.8,1488
1051,1486
971.16,1477.1
1017.3,1401.8
1024.3,1407.5
1018.4,1445.5
1068,1449.1
1036.5,1423.3
1004.7,1457.7
1100.1,1461.6
1023,1487.7
980.07,1462.1
977.91,1500.2
793.32,1327.6
982.77,1427.9
903.67,1378.8
931.2,1490.3
929.75,1461
1129.4,1462.3
1107,1434.8
1109.7,1443.7
1143.4,1443.7
1096.4,1400.9
1064.5,1403.2
1040.6,1392.6
1080.9,1353.7
1123.8,1407.7
1119.8,1392.3
1051,1449.2
1040.1,1435.1
1068.2,1465.4
1066.9,1432.6
1018,1477.7
1021.6,1512.6
1002.5,1450.2
1040.8,1387.3
1050.7,1402.8
1044.4,1415.8
1048.8,1447.2
1054.4,1427.7
1058.7,1454.4
1037.6,1471.3
1102,1441.1
1038.3,1396.2
1078.9,1416.5
1042.8,1435
1129.4,1461.7
1160.8,1482.2
1239.7,1402.8
1214.5,1392.1
1213.3,1394.1
1220.5,1453
1196.3,1468.1
1238,1431.9
1206.4,1424
1206.2,1365.5
1197.4,1402.5
1164.6,1407.6
1157.9,1311.4
1184.5,1386.9
1171.3,1391.2
1149.4,1346.3
1172,1379.1
1163.3,1321.9
1216.3,1359.8
1236.7,1369.9
1172.2,1317.4
1197.1,1475.9
1228,1467
1151.2,1481.6
1148.4,1415.9
1161.9,1377.1
1148.5,1396.7
1147.1,1468.4
1059,1372.4
1039.9,1421.8
1085.5,1392.7
1099.7,1382.2
1194.8,1507.7
1100.2,1359.7
1114.2,1482.4
1052.1,1498.2
1053.3,1639.5
1064,1600.3
1046.3,1575.4
1154.9,1582.9
1060.1,1642.6
1069.8,1669.8
1067.9,1673.4
1177.7,1503
1217.6,1487.3
1205.4,1528.7
1217.6,1484.4
1241,1471.8
1218.8,1485.3
1234.1,1478
1265.7,1443.1
1249.3,1568.2
1286.8,1534.8
1269.2,1482.3
1329,1523.7
1249.9,1503
1239.1,1399.7
1342.9,1413.6
1284.6,1414.7
1304.7,1428.9
1242,1397.3
1207.9,1449.6
1191.3,1428.7
1292.7,1542
1267.7,1565.3
1258.7,1571.2
1300.9,1526.4
1271.3,1549
1285.5,1581.3
1264.5,1515.8
1261.3,1586.4
1315.9,1507.9
1277.9,1492
1286.1,1486.8
1280.1,1493.9
1272.1,1540.4
1319.1,1572.6
1310.3,1578.7
1286.6,1576.8
1331.6,1580.8
1300.3,1529.3
1259.7,1527.3
1280.5,1556.5
1333.1,1512.1
1318.8,1461.9
1309.3,1524.6
1283.1,1523.7
1285,1500.1
1261.8,1448.5
1276.6,1466.7
1287.1,1455.9
1262.5,1501.3
1309.2,1481.4
1291.7,1495.1
1256.2,1490.3
939.2,1461.5
954.64,1467.3
939.47,1438.6
943.13,1586.8
1004.9,1456.8
912.79,1404.6
864.21,1456.9
935.7,1497.9
844.01,1472.2
924.11,1485.1
995.97,1479.6
1014.9,1481.7
969.3,1478.1
912.19,1482
975.22,1517.7
1030.1,1501.1
1018.7,1447.7
1020,1485.6
1049.8,1489.4
1014.4,1489
996.24,1531.8
966.02,1505.6
984.78,1518.7
982.41,1491.5
1031.6,1527.5
993.64,1526.5
1037.4,1456.3
1048.1,1470
1036.9,1458.6
1006.9,1445.2
982.68,1496.2
1029.7,1535.5
882.62,1492.5
1016.3,1374.8
990.16,1400.2
1129.3,1409.8
1113.8,1418.5
1055,1432.6
1033.1,1422
1048.9,1450.1
1138.1,1452.3
1135.8,1401.3
1111.6,1366.5
1114,1320.9
1175.5,1349.1
1132.5,1470.1
1160.4,1461.2
1198.6,1389.6
1124,1328.8
1243,1464.4
1249,1464.9
1297.9,1379.9
1318.4,1360.7
1342.9,1382.5
1313.7,1394.8
1160,1408.6
1183.5,1413.2
1180.9,1400.7
1185.7,1428
1186.1,1395.2
1188.2,1405.4
1348.3,1485.6
1380.2,1484.8
1327.9,1467.9
1334.1,1429.3
1347,1423.9
1121.9,1567.7
1355.3,1482.6
1354.8,1420.7
1391.5,1416
1383.6,1386.5
1368.5,1416.5
1221.9,1460.3
1313.1,1386.8
1279.1,1385.3
1266,1408.5
1265.5,1427.2
1210.3,1415.6
1280.4,1347.2
1304.7,1389.6
1387.8,1387.8
1326.8,1369
1374,1399.9
1395.7,1510
1269.2,1511.6
1218.6,1529.9
1191,1576
1452.3,1460.2
1410.2,1452.7
1373.2,1476.1
1480.3,1480.3
1397.2,1427.5
1430.6,1430.6
1349.8,1426.8
1428.9,1428.9
1432,1440.5
1426.4,1440.9
1358.5,1491.7
1334.9,1510.5
1350.4,1508.2
1412.4,1481.3
1439.2,1552.3
1348.2,1598.4
1460.9,1513.8
1230.7,1598.4
1264.2,1572.9
1238.5,1533.2
1299.7,1558.4
1272,1521.2
1273.4,1571.4
1309.4,1604.6
1260.8,1455.7
1247.3,1476.1
1320,1460.2
1291.6,1411.2
1288,1426.6
1366.8,1613.1
1303.1,1518.6
1275.7,1539.8
1294.3,1537.1
1276.4,1476.8
1241,1498
1227,1500.7
1317.2,1453.6
1343.9,1466.2
1325.4,1428.8
1327.2,1441.7
1332.1,1440.9
1325.5,1442.2
1344.1,1428.7
1372.4,1448.2
1311.9,1448.8
1307.1,1466.8
1365.4,1439
1321.2,1414.4
1307.6,1469
1309.4,1425.1
1360.6,1427.7
1360.6,1408.3
1322.2,1439.5
1382.9,1421.1
1467.7,1467.7
1373.4,1437.5
1387.8,1486.2
1363.9,1434.5
1398.6,1502.4
1354.7,1473.3
1400.7,1487.4
1399.4,1598.1
1394.3,1577.9
1381.1,1484.3
1367.1,1471
1357,1468.8
1339.2,1535.3
1577.8,1577.8
1535.7,1555.6
1458.2,1517.4
1462.1,1462.1
1343.7,1491.9
1336.3,1502.2
1317.9,1510.6
1327.6,1492.5
1297.6,1452.6
1214.1,1506.8
1185.6,1518.3
1185.6,1454.6
1218.9,1436.4
1369.1,1459.6
1176.3,1521.1
1169.3,1524.2
1360.2,1369.4
1377.4,1384.8
1339.2,1488.9
1382.5,1492.2
1325.5,1456.8
1285.4,1458.6
1273.9,1433.6
1232.8,1428.6
1244,1461.2
1302.3,1326
1323.8,1341
922.27,1688.9
975.87,1560.8
991.41,1540.2
1057.4,1562.7
962.93,1477
958.52,1538.2
1323.4,1767.4
1366.5,1766.4
1431.8,1673.8
1428.9,1644.7
1486.9,1726.6
1426.4,1690.8
1462,1737.4
1500.7,1721.5
1536.5,1637.4
1155.5,1672.3
1157.6,1646.8
1187.6,1678.2
1143.1,1508.2
1166,1514.4
1170.6,1549.7
1185.8,1566.5
1209.5,1482.9
977.55,1586.1
940.1,1409.9
949.5,1411.7
922.33,1475.8
911.88,1388.4
954.53,1433.2
955.29,1478.1
1003.6,1479.7
975.01,1520.6
1005.4,1492.7
933.5,1519.4
984.03,1496.5
1026.1,1556.8
1023.8,1489.6
1028.5,1476.6
1004.9,1505.6
1020.9,1508.3
1035.6,1488.2
1053.7,1479.6
1055.1,1518.1
1041.4,1498.9
1064.1,1462.8
1038.8,1482.7
1029.5,1472.9
1033.9,1487.1
1028,1525.5
993.34,1480.3
989.55,1503.3
1011.6,1503.1
948.3,1451.4
920.18,1467.8
1032.9,1492.2
959.33,1489.8
975.31,1572.9
954.65,1543.2
986.6,1523.9
982.56,1494.1
950.43,1539
940.66,1536.7
992.21,1548.5
949.1,1570.7
980.95,1504.4
964.33,1558.5
967.22,1517.3
1015.6,1527.2
910.59,1416.1
805.63,1356.8
861.45,1694.1
920.1,1728
912.04,1690.4
669.75,1429.8
616.73,1512
585.98,1480.5
573.87,1528
633.83,1548.8
623.87,1592.5
658.29,1464.1
645.14,1453.6
780.31,1510.9
686.06,1525.4
755.96,1398.6
744.6,1488
703.82,1526.3
738.7,1496.7
642.98,1436.8
601.89,1410
716.22,1601.3
692.22,1583.6
746.02,1513.3
749.31,1503.5
725.93,1484.7
703.97,1483.1
716,1497.1
698.91,1467.1
774.54,1520.5
733.82,1465.6
757.1,1600.5
583.82,1598.5
670.47,1495.5
680.18,1560.3
689.18,1552.9
710.09,1501.7
678.71,1577.6
612.18,1525.6
610.69,1583.8
622.09,1595.5
593.46,1562.3
608.64,1461.7
610.87,1525.1
592.83,1506.3
630.2,1510.9
652.92,1561.2
662.91,1534.6
696.1,1556.7
591.7,1621.5
597.59,1600.7
521.84,1646.6
519.5,1506.2
528.28,1551.3
545.37,1584.2
494.64,1485.5
490.57,1477.4
523.53,1495
561.97,1539.5
566.79,1548.9
535.48,1600.3
581.56,1444.1
614.23,1355.7
599.08,1393.3
603.53,1497.1
593.01,1459.3
543.46,1422.9
624.55,1420.6
606.28,1428.1
535.22,1494.1
562.9,1477.4
552.59,1478.7
573.06,1485.7
626.22,1472.6
612.1,1449.3
640.69,1501.7
658.81,1462.5
590.81,1386.2
606.97,1316.8
594.1,1384.1
610.32,1377.5
596.61,1379.4
593.65,1459.5
541.64,1371.4
430.58,1428.8
279.97,1352.3
318.48,1373.2
288.27,1352.7
342.67,1376.4
318.86,1442.9
347.72,1425.5
292.87,1450.8
330.3,1424.2
380.43,1419
306.5,1425.5
314.28,1362
282.21,1344.3
304.51,1414.5
355.03,1379
333.16,1394
327.35,1385.9
429.68,1443.1
373.33,1442.2
310.01,1483.4
322.93,1508.6
382.04,1438.3
359.74,1452.7
351.02,1482.7
312.19,1435.2
321.06,1485.2
340.42,1457.5
347.48,1508.6
369.69,1445.6
328.75,1496.3
344.48,1458.7
340.72,1417.3
278.82,1489.2
357.83,1473.8
376.97,1517.8
377.46,1517.9
363.93,1518.9
378.4,1417.6
365.85,1520.2
975.11,1471.7
937.37,1475.3
884.18,1496.6
914.01,1459.1
1052.5,1456.4
1042.1,1400.6
1051.1,1419.5
1093.6,1425.1
1134.1,1388.5
1082,1540.4
1134.1,1446.6
1070.7,1508.1
1019.8,1488.4
1041.2,1436
1098.7,1465.1
1104.5,1457.5
1116.8,1469.5
1067.5,1463.7
1092.1,1407
1129.8,1469.5
1267.4,1338.6
1189.7,1350
1242.7,1367.1
1215.3,1395.3
1272.7,1445.8
1185.2,1400.4
1223.1,1416.4
1246.3,1423.7
1216.8,1445.4
1258.9,1423
1157.5,1474
1194.8,1449.3
1322.5,1532.4
1330.7,1489.5
1286.4,1423.2
1341,1461.9
1291.4,1452.4
1302.2,1478.3
1264.3,1480.9
1267.9,1482.9
1272.3,1491.6
1251.3,1534.1
1301.2,1498.2
1266.9,1476.3
1295.6,1502.3
1285.2,1499.4
1340.2,1468.2
1288.9,1426
1282.8,1440.7
1277.6,1522.9
1281.4,1520.7
1358.5,1435.4
1334.5,1420.2
1322.7,1420.7
1336.5,1461.9
1331.6,1549.7
1342.2,1507.3
1370,1547.8
1377.4,1535.7
1355.5,1564.2
1356.2,1538.8
1353.8,1554
1347.2,1534.1
1317.1,1487.8
1145.6,1587.3
1078,1522.7
1081,1519.2
1156.9,1540.9
1110,1519.9
1172.8,1536.6
1160.9,1523.5
1149.5,1531.1
1123.1,1553.3
1183.9,1405.5
1192,1431.5
